No.,Sex,type,Dam,Sire,D.O.B,DW,LW,BirthType,Slaughter.Sale.Date,Sold.as.Store.or.Breeding,Day,Weight,AgeMonths,DurationBeforeSlaughter,LambID,Year
567,M,commercial,2166/09,Dinas,2017-02-20,25.6,50,Single,2017-11-29,Prime,130,43,4.33333333333333,282,Lamb136,2017
567,M,commercial,2166/09,Dinas,2017-02-20,25.6,50,Single,2017-11-29,Prime,156,45,5.2,282,Lamb136,2017
567,M,commercial,2166/09,Dinas,2017-02-20,25.6,50,Single,2017-11-29,Prime,191,52,6.36666666666667,282,Lamb136,2017
567,M,commercial,2166/09,Dinas,2017-02-20,25.6,50,Single,2017-11-29,Prime,221,49,7.36666666666667,282,Lamb136,2017
567,M,commercial,2166/09,Dinas,2017-02-20,25.6,50,Single,2017-11-29,Prime,255,52,8.5,282,Lamb136,2017
568,F,commercial,381/15,Dinas,2017-02-20,NA,NA,Quadruplet,2018-08-18,Shearing breeding,1,51,0.0333333333333333,544,Lamb137,2017
568,F,commercial,381/15,Dinas,2017-02-20,NA,NA,Quadruplet,2018-08-18,Shearing breeding,130,51,4.33333333333333,544,Lamb137,2017
568,F,commercial,381/15,Dinas,2017-02-20,NA,NA,Quadruplet,2018-08-18,Shearing breeding,156,55,5.2,544,Lamb137,2017
568,F,commercial,381/15,Dinas,2017-02-20,NA,NA,Quadruplet,2018-08-18,Shearing breeding,191,62,6.36666666666667,544,Lamb137,2017
568,F,commercial,381/15,Dinas,2017-02-20,NA,NA,Quadruplet,2018-08-18,Shearing breeding,221,64,7.36666666666667,544,Lamb137,2017
568,F,commercial,381/15,Dinas,2017-02-20,NA,NA,Quadruplet,2018-08-18,Shearing breeding,255,64,8.5,544,Lamb137,2017
568,F,commercial,381/15,Dinas,2017-02-20,NA,NA,Quadruplet,2018-08-18,Shearing breeding,290,62,9.66666666666667,544,Lamb137,2017
568,F,commercial,381/15,Dinas,2017-02-20,NA,NA,Quadruplet,2018-08-18,Shearing breeding,318,64,10.6,544,Lamb137,2017
568,F,commercial,381/15,Dinas,2017-02-20,NA,NA,Quadruplet,2018-08-18,Shearing breeding,360,63,12,544,Lamb137,2017
568,F,commercial,381/15,Dinas,2017-02-20,NA,NA,Quadruplet,2018-08-18,Shearing breeding,395,61,13.1666666666667,544,Lamb137,2017
568,F,commercial,381/15,Dinas,2017-02-20,NA,NA,Quadruplet,2018-08-18,Shearing breeding,430,65,14.3333333333333,544,Lamb137,2017
569,F,commercial,381/15,Dinas,2017-02-20,NA,NA,Quadruplet,NA,NA,1,38,0.0333333333333333,NA,Lamb138,2017
569,F,commercial,381/15,Dinas,2017-02-20,NA,NA,Quadruplet,NA,NA,130,38,4.33333333333333,NA,Lamb138,2017
569,F,commercial,381/15,Dinas,2017-02-20,NA,NA,Quadruplet,NA,NA,156,44,5.2,NA,Lamb138,2017
569,F,commercial,381/15,Dinas,2017-02-20,NA,NA,Quadruplet,NA,NA,191,52,6.36666666666667,NA,Lamb138,2017
569,F,commercial,381/15,Dinas,2017-02-20,NA,NA,Quadruplet,NA,NA,221,51,7.36666666666667,NA,Lamb138,2017
569,F,commercial,381/15,Dinas,2017-02-20,NA,NA,Quadruplet,NA,NA,255,47,8.5,NA,Lamb138,2017
569,F,commercial,381/15,Dinas,2017-02-20,NA,NA,Quadruplet,NA,NA,290,49,9.66666666666667,NA,Lamb138,2017
569,F,commercial,381/15,Dinas,2017-02-20,NA,NA,Quadruplet,NA,NA,318,55,10.6,NA,Lamb138,2017
569,F,commercial,381/15,Dinas,2017-02-20,NA,NA,Quadruplet,NA,NA,360,55,12,NA,Lamb138,2017
569,F,commercial,381/15,Dinas,2017-02-20,NA,NA,Quadruplet,NA,NA,395,56,13.1666666666667,NA,Lamb138,2017
569,F,commercial,381/15,Dinas,2017-02-20,NA,NA,Quadruplet,NA,NA,430,62,14.3333333333333,NA,Lamb138,2017
570,M,commercial,381/15,Dinas,2017-02-20,25.8,58,Quadruplet,2017-10-18,Prime,1,43,0.0333333333333333,240,Lamb139,2017
570,M,commercial,381/15,Dinas,2017-02-20,25.8,58,Quadruplet,2017-10-18,Prime,130,43,4.33333333333333,240,Lamb139,2017
570,M,commercial,381/15,Dinas,2017-02-20,25.8,58,Quadruplet,2017-10-18,Prime,156,44,5.2,240,Lamb139,2017
570,M,commercial,381/15,Dinas,2017-02-20,25.8,58,Quadruplet,2017-10-18,Prime,191,48,6.36666666666667,240,Lamb139,2017
570,M,commercial,381/15,Dinas,2017-02-20,25.8,58,Quadruplet,2017-10-18,Prime,221,51,7.36666666666667,240,Lamb139,2017
571,M,commercial,381/15,Dinas,2017-02-20,23.1,54,Quadruplet,2017-08-25,Prime,1,49,0.0333333333333333,186,Lamb140,2017
571,M,commercial,381/15,Dinas,2017-02-20,23.1,54,Quadruplet,2017-08-25,Prime,130,49,4.33333333333333,186,Lamb140,2017
571,M,commercial,381/15,Dinas,2017-02-20,23.1,54,Quadruplet,2017-08-25,Prime,156,50,5.2,186,Lamb140,2017
572,F,commercial,323/15,Dinas,2017-02-21,NA,NA,Twin,NA,NA,1,44,0.0333333333333333,NA,Lamb141,2017
572,F,commercial,323/15,Dinas,2017-02-21,NA,NA,Twin,NA,NA,129,44,4.3,NA,Lamb141,2017
572,F,commercial,323/15,Dinas,2017-02-21,NA,NA,Twin,NA,NA,155,47,5.16666666666667,NA,Lamb141,2017
572,F,commercial,323/15,Dinas,2017-02-21,NA,NA,Twin,NA,NA,190,54,6.33333333333333,NA,Lamb141,2017
572,F,commercial,323/15,Dinas,2017-02-21,NA,NA,Twin,NA,NA,220,55,7.33333333333333,NA,Lamb141,2017
572,F,commercial,323/15,Dinas,2017-02-21,NA,NA,Twin,NA,NA,254,55,8.46666666666667,NA,Lamb141,2017
572,F,commercial,323/15,Dinas,2017-02-21,NA,NA,Twin,NA,NA,289,54,9.63333333333333,NA,Lamb141,2017
572,F,commercial,323/15,Dinas,2017-02-21,NA,NA,Twin,NA,NA,317,57,10.5666666666667,NA,Lamb141,2017
572,F,commercial,323/15,Dinas,2017-02-21,NA,NA,Twin,NA,NA,359,58,11.9666666666667,NA,Lamb141,2017
572,F,commercial,323/15,Dinas,2017-02-21,NA,NA,Twin,NA,NA,394,58,13.133333333333301,NA,Lamb141,2017
572,F,commercial,323/15,Dinas,2017-02-21,NA,NA,Twin,NA,NA,429,61,14.3,NA,Lamb141,2017
573,M,commercial,323/15,Dinas,2017-02-21,22.1,52,Twin,2017-08-25,Prime,1,44,0.0333333333333333,185,Lamb142,2017
573,M,commercial,323/15,Dinas,2017-02-21,22.1,52,Twin,2017-08-25,Prime,129,44,4.3,185,Lamb142,2017
573,M,commercial,323/15,Dinas,2017-02-21,22.1,52,Twin,2017-08-25,Prime,155,47,5.16666666666667,185,Lamb142,2017
574,M,commercial,548/12,Dinas,2017-02-21,24.5,54,Single,2017-08-18,Prime,1,52,0.0333333333333333,178,Lamb143,2017
574,M,commercial,548/12,Dinas,2017-02-21,24.5,54,Single,2017-08-18,Prime,129,52,4.3,178,Lamb143,2017
574,M,commercial,548/12,Dinas,2017-02-21,24.5,54,Single,2017-08-18,Prime,155,55,5.16666666666667,178,Lamb143,2017
575,M,commercial,324/15,Dinas,2017-02-21,24.8,55,Single,2017-08-09,Prime,1,51,0.0333333333333333,169,Lamb144,2017
575,M,commercial,324/15,Dinas,2017-02-21,24.8,55,Single,2017-08-09,Prime,129,51,4.3,169,Lamb144,2017
575,M,commercial,324/15,Dinas,2017-02-21,24.8,55,Single,2017-08-09,Prime,155,55,5.16666666666667,169,Lamb144,2017
576,M,commercial,809/08,Dinas,2017-02-22,24.1,59,Twin,2017-11-15,Prime,1,43,0.0333333333333333,266,Lamb145,2017
576,M,commercial,809/08,Dinas,2017-02-22,24.1,59,Twin,2017-11-15,Prime,128,43,4.26666666666667,266,Lamb145,2017
576,M,commercial,809/08,Dinas,2017-02-22,24.1,59,Twin,2017-11-15,Prime,154,47,5.13333333333333,266,Lamb145,2017
576,M,commercial,809/08,Dinas,2017-02-22,24.1,59,Twin,2017-11-15,Prime,189,52,6.3,266,Lamb145,2017
576,M,commercial,809/08,Dinas,2017-02-22,24.1,59,Twin,2017-11-15,Prime,219,54,7.3,266,Lamb145,2017
576,M,commercial,809/08,Dinas,2017-02-22,24.1,59,Twin,2017-11-15,Prime,253,59,8.43333333333333,266,Lamb145,2017
577,M,commercial,809/08,Dinas,2017-02-22,24.6,55,Twin,2018-01-12,Prime,1,46,0.0333333333333333,324,Lamb146,2017
577,M,commercial,809/08,Dinas,2017-02-22,24.6,55,Twin,2018-01-12,Prime,128,46,4.26666666666667,324,Lamb146,2017
577,M,commercial,809/08,Dinas,2017-02-22,24.6,55,Twin,2018-01-12,Prime,154,39,5.13333333333333,324,Lamb146,2017
577,M,commercial,809/08,Dinas,2017-02-22,24.6,55,Twin,2018-01-12,Prime,189,43,6.3,324,Lamb146,2017
577,M,commercial,809/08,Dinas,2017-02-22,24.6,55,Twin,2018-01-12,Prime,219,45,7.3,324,Lamb146,2017
577,M,commercial,809/08,Dinas,2017-02-22,24.6,55,Twin,2018-01-12,Prime,253,54,8.43333333333333,324,Lamb146,2017
578,F,commercial,192/15,Dinas,2017-02-22,NA,NA,Single,2018-08-18,Shearing breeding,1,36,0.0333333333333333,542,Lamb147,2017
578,F,commercial,192/15,Dinas,2017-02-22,NA,NA,Single,2018-08-18,Shearing breeding,128,36,4.26666666666667,542,Lamb147,2017
578,F,commercial,192/15,Dinas,2017-02-22,NA,NA,Single,2018-08-18,Shearing breeding,154,42,5.13333333333333,542,Lamb147,2017
578,F,commercial,192/15,Dinas,2017-02-22,NA,NA,Single,2018-08-18,Shearing breeding,189,46,6.3,542,Lamb147,2017
578,F,commercial,192/15,Dinas,2017-02-22,NA,NA,Single,2018-08-18,Shearing breeding,219,47,7.3,542,Lamb147,2017
578,F,commercial,192/15,Dinas,2017-02-22,NA,NA,Single,2018-08-18,Shearing breeding,253,45,8.43333333333333,542,Lamb147,2017
578,F,commercial,192/15,Dinas,2017-02-22,NA,NA,Single,2018-08-18,Shearing breeding,288,46,9.6,542,Lamb147,2017
578,F,commercial,192/15,Dinas,2017-02-22,NA,NA,Single,2018-08-18,Shearing breeding,316,49,10.5333333333333,542,Lamb147,2017
578,F,commercial,192/15,Dinas,2017-02-22,NA,NA,Single,2018-08-18,Shearing breeding,358,50,11.9333333333333,542,Lamb147,2017
578,F,commercial,192/15,Dinas,2017-02-22,NA,NA,Single,2018-08-18,Shearing breeding,393,48,13.1,542,Lamb147,2017
578,F,commercial,192/15,Dinas,2017-02-22,NA,NA,Single,2018-08-18,Shearing breeding,428,50,14.2666666666667,542,Lamb147,2017
579,M,pedigree,181/13,137,2017-02-27,25.6,57,Twin,2017-09-07,Prime,1,47,0.0333333333333333,192,Lamb148,2017
579,M,pedigree,181/13,137,2017-02-27,25.6,57,Twin,2017-09-07,Prime,123,47,4.1,192,Lamb148,2017
579,M,pedigree,181/13,137,2017-02-27,25.6,57,Twin,2017-09-07,Prime,149,50,4.96666666666667,192,Lamb148,2017
579,M,pedigree,181/13,137,2017-02-27,25.6,57,Twin,2017-09-07,Prime,184,55,6.13333333333333,192,Lamb148,2017
580,F,pedigree,181/13,137,2017-02-27,NA,NA,Twin,2022-08-24,NA,1,40,0.0333333333333333,2004,Lamb149,2017
580,F,pedigree,181/13,137,2017-02-27,NA,NA,Twin,2022-08-24,NA,123,40,4.1,2004,Lamb149,2017
580,F,pedigree,181/13,137,2017-02-27,NA,NA,Twin,2022-08-24,NA,149,43,4.96666666666667,2004,Lamb149,2017
580,F,pedigree,181/13,137,2017-02-27,NA,NA,Twin,2022-08-24,NA,184,48,6.13333333333333,2004,Lamb149,2017
580,F,pedigree,181/13,137,2017-02-27,NA,NA,Twin,2022-08-24,NA,214,49,7.13333333333333,2004,Lamb149,2017
580,F,pedigree,181/13,137,2017-02-27,NA,NA,Twin,2022-08-24,NA,248,46,8.26666666666667,2004,Lamb149,2017
580,F,pedigree,181/13,137,2017-02-27,NA,NA,Twin,2022-08-24,NA,283,48,9.43333333333333,2004,Lamb149,2017
580,F,pedigree,181/13,137,2017-02-27,NA,NA,Twin,2022-08-24,NA,311,53,10.3666666666667,2004,Lamb149,2017
580,F,pedigree,181/13,137,2017-02-27,NA,NA,Twin,2022-08-24,NA,353,54,11.7666666666667,2004,Lamb149,2017
580,F,pedigree,181/13,137,2017-02-27,NA,NA,Twin,2022-08-24,NA,388,51,12.9333333333333,2004,Lamb149,2017
580,F,pedigree,181/13,137,2017-02-27,NA,NA,Twin,2022-08-24,NA,423,57,14.1,2004,Lamb149,2017
581,M,pedigree,1153/13,590,2017-03-01,30.4,59,Single,2018-01-12,Prime,1,50,0.0333333333333333,317,Lamb150,2017
581,M,pedigree,1153/13,590,2017-03-01,30.4,59,Single,2018-01-12,Prime,121,50,4.03333333333333,317,Lamb150,2017
581,M,pedigree,1153/13,590,2017-03-01,30.4,59,Single,2018-01-12,Prime,147,49,4.9,317,Lamb150,2017
581,M,pedigree,1153/13,590,2017-03-01,30.4,59,Single,2018-01-12,Prime,182,56,6.06666666666667,317,Lamb150,2017
581,M,pedigree,1153/13,590,2017-03-01,30.4,59,Single,2018-01-12,Prime,212,59,7.06666666666667,317,Lamb150,2017
581,M,pedigree,1153/13,590,2017-03-01,30.4,59,Single,2018-01-12,Prime,246,64,8.2,317,Lamb150,2017
582,M,pedigree,675/12,137,2017-03-06,28.4,57,Twin,2017-12-12,Prime,1,47,0.0333333333333333,281,Lamb151,2017
582,M,pedigree,675/12,137,2017-03-06,28.4,57,Twin,2017-12-12,Prime,116,47,3.86666666666667,281,Lamb151,2017
582,M,pedigree,675/12,137,2017-03-06,28.4,57,Twin,2017-12-12,Prime,142,48,4.73333333333333,281,Lamb151,2017
582,M,pedigree,675/12,137,2017-03-06,28.4,57,Twin,2017-12-12,Prime,177,52,5.9,281,Lamb151,2017
582,M,pedigree,675/12,137,2017-03-06,28.4,57,Twin,2017-12-12,Prime,207,52,6.9,281,Lamb151,2017
582,M,pedigree,675/12,137,2017-03-06,28.4,57,Twin,2017-12-12,Prime,241,57,8.03333333333333,281,Lamb151,2017
583,M,pedigree,675/12,137,2017-03-06,24.9,49,Twin,2018-01-31,Prime,1,35,0.0333333333333333,331,Lamb152,2017
583,M,pedigree,675/12,137,2017-03-06,24.9,49,Twin,2018-01-31,Prime,116,35,3.86666666666667,331,Lamb152,2017
583,M,pedigree,675/12,137,2017-03-06,24.9,49,Twin,2018-01-31,Prime,142,35,4.73333333333333,331,Lamb152,2017
583,M,pedigree,675/12,137,2017-03-06,24.9,49,Twin,2018-01-31,Prime,177,38,5.9,331,Lamb152,2017
583,M,pedigree,675/12,137,2017-03-06,24.9,49,Twin,2018-01-31,Prime,207,40,6.9,331,Lamb152,2017
583,M,pedigree,675/12,137,2017-03-06,24.9,49,Twin,2018-01-31,Prime,241,45,8.03333333333333,331,Lamb152,2017
584,M,pedigree,184/13,137,2017-03-07,23.7,52,Twin,2017-09-14,Prime,1,46,0.0333333333333333,191,Lamb153,2017
584,M,pedigree,184/13,137,2017-03-07,23.7,52,Twin,2017-09-14,Prime,115,46,3.83333333333333,191,Lamb153,2017
584,M,pedigree,184/13,137,2017-03-07,23.7,52,Twin,2017-09-14,Prime,141,48,4.7,191,Lamb153,2017
584,M,pedigree,184/13,137,2017-03-07,23.7,52,Twin,2017-09-14,Prime,176,54,5.86666666666667,191,Lamb153,2017
585,M,pedigree,184/13,137,2017-03-07,25.6,56,Twin,2017-11-29,Prime,1,50,0.0333333333333333,267,Lamb154,2017
585,M,pedigree,184/13,137,2017-03-07,25.6,56,Twin,2017-11-29,Prime,115,50,3.83333333333333,267,Lamb154,2017
585,M,pedigree,184/13,137,2017-03-07,25.6,56,Twin,2017-11-29,Prime,141,50,4.7,267,Lamb154,2017
585,M,pedigree,184/13,137,2017-03-07,25.6,56,Twin,2017-11-29,Prime,176,47,5.86666666666667,267,Lamb154,2017
585,M,pedigree,184/13,137,2017-03-07,25.6,56,Twin,2017-11-29,Prime,206,51,6.86666666666667,267,Lamb154,2017
585,M,pedigree,184/13,137,2017-03-07,25.6,56,Twin,2017-11-29,Prime,240,59,8,267,Lamb154,2017
586,M,pedigree,602/12,137,2017-03-07,24.3,60,Twin,2017-09-29,Prime,1,47,0.0333333333333333,206,Lamb155,2017
586,M,pedigree,602/12,137,2017-03-07,24.3,60,Twin,2017-09-29,Prime,115,47,3.83333333333333,206,Lamb155,2017
586,M,pedigree,602/12,137,2017-03-07,24.3,60,Twin,2017-09-29,Prime,141,47,4.7,206,Lamb155,2017
586,M,pedigree,602/12,137,2017-03-07,24.3,60,Twin,2017-09-29,Prime,176,49,5.86666666666667,206,Lamb155,2017
587,M,pedigree,602/12,137,2017-03-07,22.6,57,Twin,2017-10-06,Prime,1,49,0.0333333333333333,213,Lamb156,2017
587,M,pedigree,602/12,137,2017-03-07,22.6,57,Twin,2017-10-06,Prime,115,49,3.83333333333333,213,Lamb156,2017
587,M,pedigree,602/12,137,2017-03-07,22.6,57,Twin,2017-10-06,Prime,141,51,4.7,213,Lamb156,2017
587,M,pedigree,602/12,137,2017-03-07,22.6,57,Twin,2017-10-06,Prime,176,52,5.86666666666667,213,Lamb156,2017
587,M,pedigree,602/12,137,2017-03-07,22.6,57,Twin,2017-10-06,Prime,206,55,6.86666666666667,213,Lamb156,2017
588,M,pedigree,204/06,137,2017-03-08,21.9,52,Single,2017-08-09,Prime,1,47,0.0333333333333333,154,Lamb157,2017
588,M,pedigree,204/06,137,2017-03-08,21.9,52,Single,2017-08-09,Prime,114,47,3.8,154,Lamb157,2017
588,M,pedigree,204/06,137,2017-03-08,21.9,52,Single,2017-08-09,Prime,140,51,4.66666666666667,154,Lamb157,2017
589,F,pedigree,793/07,590,2017-03-08,NA,NA,Single,NA,NA,1,43,0.0333333333333333,NA,Lamb158,2017
589,F,pedigree,793/07,590,2017-03-08,NA,NA,Single,NA,NA,114,43,3.8,NA,Lamb158,2017
589,F,pedigree,793/07,590,2017-03-08,NA,NA,Single,NA,NA,140,48,4.66666666666667,NA,Lamb158,2017
589,F,pedigree,793/07,590,2017-03-08,NA,NA,Single,NA,NA,175,53,5.83333333333333,NA,Lamb158,2017
589,F,pedigree,793/07,590,2017-03-08,NA,NA,Single,NA,NA,205,55,6.83333333333333,NA,Lamb158,2017
589,F,pedigree,793/07,590,2017-03-08,NA,NA,Single,NA,NA,239,52,7.96666666666667,NA,Lamb158,2017
589,F,pedigree,793/07,590,2017-03-08,NA,NA,Single,NA,NA,274,53,9.13333333333333,NA,Lamb158,2017
589,F,pedigree,793/07,590,2017-03-08,NA,NA,Single,NA,NA,302,55,10.0666666666667,NA,Lamb158,2017
589,F,pedigree,793/07,590,2017-03-08,NA,NA,Single,NA,NA,344,57,11.4666666666667,NA,Lamb158,2017
589,F,pedigree,793/07,590,2017-03-08,NA,NA,Single,NA,NA,379,52,12.633333333333301,NA,Lamb158,2017
589,F,pedigree,793/07,590,2017-03-08,NA,NA,Single,NA,NA,414,56,13.8,NA,Lamb158,2017
590,F,pedigree,633/12,137,2017-03-22,NA,NA,Twin,2018-08-18,Shearing breeding,1,39,0.0333333333333333,514,Lamb159,2017
590,F,pedigree,633/12,137,2017-03-22,NA,NA,Twin,2018-08-18,Shearing breeding,100,39,3.33333333333333,514,Lamb159,2017
590,F,pedigree,633/12,137,2017-03-22,NA,NA,Twin,2018-08-18,Shearing breeding,126,44,4.2,514,Lamb159,2017
590,F,pedigree,633/12,137,2017-03-22,NA,NA,Twin,2018-08-18,Shearing breeding,161,45,5.36666666666667,514,Lamb159,2017
590,F,pedigree,633/12,137,2017-03-22,NA,NA,Twin,2018-08-18,Shearing breeding,191,45,6.36666666666667,514,Lamb159,2017
590,F,pedigree,633/12,137,2017-03-22,NA,NA,Twin,2018-08-18,Shearing breeding,225,46,7.5,514,Lamb159,2017
590,F,pedigree,633/12,137,2017-03-22,NA,NA,Twin,2018-08-18,Shearing breeding,260,47,8.66666666666667,514,Lamb159,2017
590,F,pedigree,633/12,137,2017-03-22,NA,NA,Twin,2018-08-18,Shearing breeding,288,52,9.6,514,Lamb159,2017
590,F,pedigree,633/12,137,2017-03-22,NA,NA,Twin,2018-08-18,Shearing breeding,330,53,11,514,Lamb159,2017
590,F,pedigree,633/12,137,2017-03-22,NA,NA,Twin,2018-08-18,Shearing breeding,365,50,12.1666666666667,514,Lamb159,2017
590,F,pedigree,633/12,137,2017-03-22,NA,NA,Twin,2018-08-18,Shearing breeding,400,56,13.3333333333333,514,Lamb159,2017
591,F,pedigree,633/12,137,2017-03-22,NA,NA,Twin,2018-08-18,Shearing breeding,1,34,0.0333333333333333,514,Lamb160,2017
591,F,pedigree,633/12,137,2017-03-22,NA,NA,Twin,2018-08-18,Shearing breeding,100,34,3.33333333333333,514,Lamb160,2017
591,F,pedigree,633/12,137,2017-03-22,NA,NA,Twin,2018-08-18,Shearing breeding,126,38,4.2,514,Lamb160,2017
591,F,pedigree,633/12,137,2017-03-22,NA,NA,Twin,2018-08-18,Shearing breeding,161,41,5.36666666666667,514,Lamb160,2017
591,F,pedigree,633/12,137,2017-03-22,NA,NA,Twin,2018-08-18,Shearing breeding,191,42,6.36666666666667,514,Lamb160,2017
591,F,pedigree,633/12,137,2017-03-22,NA,NA,Twin,2018-08-18,Shearing breeding,225,40,7.5,514,Lamb160,2017
591,F,pedigree,633/12,137,2017-03-22,NA,NA,Twin,2018-08-18,Shearing breeding,260,42,8.66666666666667,514,Lamb160,2017
591,F,pedigree,633/12,137,2017-03-22,NA,NA,Twin,2018-08-18,Shearing breeding,288,44,9.6,514,Lamb160,2017
591,F,pedigree,633/12,137,2017-03-22,NA,NA,Twin,2018-08-18,Shearing breeding,330,47,11,514,Lamb160,2017
591,F,pedigree,633/12,137,2017-03-22,NA,NA,Twin,2018-08-18,Shearing breeding,365,46,12.1666666666667,514,Lamb160,2017
591,F,pedigree,633/12,137,2017-03-22,NA,NA,Twin,2018-08-18,Shearing breeding,400,50,13.3333333333333,514,Lamb160,2017
592,M,pedigree,813/08,590,2017-03-26,25,51,Single,2017-11-01,Prime,1,40,0.0333333333333333,220,Lamb161,2017
592,M,pedigree,813/08,590,2017-03-26,25,51,Single,2017-11-01,Prime,96,40,3.2,220,Lamb161,2017
592,M,pedigree,813/08,590,2017-03-26,25,51,Single,2017-11-01,Prime,122,42,4.06666666666667,220,Lamb161,2017
592,M,pedigree,813/08,590,2017-03-26,25,51,Single,2017-11-01,Prime,157,46,5.23333333333333,220,Lamb161,2017
592,M,pedigree,813/08,590,2017-03-26,25,51,Single,2017-11-01,Prime,187,47,6.23333333333333,220,Lamb161,2017
593,M,pedigree,303/15,NA,2017-05-04,24.8,54,Single,2018-03-09,Prime,1,26,0.0333333333333333,309,Lamb162,2017
593,M,pedigree,303/15,NA,2017-05-04,24.8,54,Single,2018-03-09,Prime,118,38,3.93333333333333,309,Lamb162,2017
593,M,pedigree,303/15,NA,2017-05-04,24.8,54,Single,2018-03-09,Prime,148,41,4.93333333333333,309,Lamb162,2017
593,M,pedigree,303/15,NA,2017-05-04,24.8,54,Single,2018-03-09,Prime,182,48,6.06666666666667,309,Lamb162,2017
611,F,pedigree,675/12,137,2018-03-01,NA,NA,Single,2018-10-04,Store,1,42,0.0333333333333333,217,Lamb174,2018
611,F,pedigree,675/12,137,2018-03-01,NA,NA,Single,2018-10-04,Store,124,42,4.13333333333333,217,Lamb174,2018
611,F,pedigree,675/12,137,2018-03-01,NA,NA,Single,2018-10-04,Store,154,43,5.13333333333333,217,Lamb174,2018
611,F,pedigree,675/12,137,2018-03-01,NA,NA,Single,2018-10-04,Store,189,49,6.3,217,Lamb174,2018
612,F,pedigree,455/16,1621,2018-03-01,NA,NA,Twin,NA,NA,1,39,0.0333333333333333,NA,Lamb175,2018
612,F,pedigree,455/16,1621,2018-03-01,NA,NA,Twin,NA,NA,124,39,4.13333333333333,NA,Lamb175,2018
612,F,pedigree,455/16,1621,2018-03-01,NA,NA,Twin,NA,NA,154,41,5.13333333333333,NA,Lamb175,2018
612,F,pedigree,455/16,1621,2018-03-01,NA,NA,Twin,NA,NA,189,46,6.3,NA,Lamb175,2018
612,F,pedigree,455/16,1621,2018-03-01,NA,NA,Twin,NA,NA,251,56,8.36666666666667,NA,Lamb175,2018
612,F,pedigree,455/16,1621,2018-03-01,NA,NA,Twin,NA,NA,280,50,9.33333333333333,NA,Lamb175,2018
612,F,pedigree,455/16,1621,2018-03-01,NA,NA,Twin,NA,NA,315,54,10.5,NA,Lamb175,2018
612,F,pedigree,455/16,1621,2018-03-01,NA,NA,Twin,NA,NA,350,59,11.6666666666667,NA,Lamb175,2018
612,F,pedigree,455/16,1621,2018-03-01,NA,NA,Twin,NA,NA,385,64,12.8333333333333,NA,Lamb175,2018
612,F,pedigree,455/16,1621,2018-03-01,NA,NA,Twin,NA,NA,413,73,13.7666666666667,NA,Lamb175,2018
613,F,pedigree,455/16,1621,2018-03-01,NA,NA,Twin,2019-01-30,Prime,1,35,0.0333333333333333,335,Lamb176,2018
613,F,pedigree,455/16,1621,2018-03-01,NA,NA,Twin,2019-01-30,Prime,124,35,4.13333333333333,335,Lamb176,2018
613,F,pedigree,455/16,1621,2018-03-01,NA,NA,Twin,2019-01-30,Prime,154,37,5.13333333333333,335,Lamb176,2018
613,F,pedigree,455/16,1621,2018-03-01,NA,NA,Twin,2019-01-30,Prime,189,45,6.3,335,Lamb176,2018
613,F,pedigree,455/16,1621,2018-03-01,NA,NA,Twin,2019-01-30,Prime,251,54,8.36666666666667,335,Lamb176,2018
613,F,pedigree,455/16,1621,2018-03-01,NA,NA,Twin,2019-01-30,Prime,280,55,9.33333333333333,335,Lamb176,2018
613,F,pedigree,455/16,1621,2018-03-01,NA,NA,Twin,2019-01-30,Prime,315,56,10.5,335,Lamb176,2018
613,F,pedigree,455/16,1621,2018-03-01,NA,NA,Twin,2019-01-30,Prime,350,58,11.6666666666667,335,Lamb176,2018
613,F,pedigree,455/16,1621,2018-03-01,NA,NA,Twin,2019-01-30,Prime,385,65,12.8333333333333,335,Lamb176,2018
613,F,pedigree,455/16,1621,2018-03-01,NA,NA,Twin,2019-01-30,Prime,413,74,13.7666666666667,335,Lamb176,2018
614,F,pedigree,1128/13,590,2018-03-02,NA,NA,Twin,NA,NA,1,21,0.0333333333333333,NA,Lamb177,2018
614,F,pedigree,1128/13,590,2018-03-02,NA,NA,Twin,NA,NA,123,21,4.1,NA,Lamb177,2018
614,F,pedigree,1128/13,590,2018-03-02,NA,NA,Twin,NA,NA,153,26,5.1,NA,Lamb177,2018
614,F,pedigree,1128/13,590,2018-03-02,NA,NA,Twin,NA,NA,188,32,6.26666666666667,NA,Lamb177,2018
614,F,pedigree,1128/13,590,2018-03-02,NA,NA,Twin,NA,NA,250,41,8.33333333333333,NA,Lamb177,2018
614,F,pedigree,1128/13,590,2018-03-02,NA,NA,Twin,NA,NA,279,42,9.3,NA,Lamb177,2018
614,F,pedigree,1128/13,590,2018-03-02,NA,NA,Twin,NA,NA,314,43,10.4666666666667,NA,Lamb177,2018
615,F,pedigree,1128/13,590,2018-03-02,NA,NA,Twin,NA,NA,1,27,0.0333333333333333,NA,Lamb178,2018
615,F,pedigree,1128/13,590,2018-03-02,NA,NA,Twin,NA,NA,123,27,4.1,NA,Lamb178,2018
615,F,pedigree,1128/13,590,2018-03-02,NA,NA,Twin,NA,NA,153,29,5.1,NA,Lamb178,2018
615,F,pedigree,1128/13,590,2018-03-02,NA,NA,Twin,NA,NA,188,36,6.26666666666667,NA,Lamb178,2018
615,F,pedigree,1128/13,590,2018-03-02,NA,NA,Twin,NA,NA,250,45,8.33333333333333,NA,Lamb178,2018
